sku,product_num,product_color,product_size,total_each_sku,product_unit_price,order_date,order_id
230-Black-XL,230,Black,XL,1,69,2015/01/01,1886
230-White-XL,230,White,XL,1,69,2015/01/01,1886
1050-Black-S,1050,Black,S,1,109,2018/01/01,3424
1050-White-XS,1050,White,XS,1,109,2018/01/01,3424
230-Black-S,230,Black,S,1,80,2018/01/01,3424
230-White-XS,230,White,XS,1,80,2018/01/01,3424
202-Natural-M,202,Natural,M,1,69,2017/01/01,3164
402-FuchsiaPurple-M,402,FuchsiaPurple,M,2,76,2020/01/01,4137
402-White-M,402,White,M,3,80,2020/01/01,4137
402-ChiliPepperRed-M,402,ChiliPepperRed,M,1,80,2020/01/01,4137
302-White-M,302,White,M,1,74,2017/01/01,3158
302-Black-M,302,Black,M,1,80,2019/01/01,3698
901-Navy-M,901,Navy,M,2,59,2019/01/01,3938
301-Black-M,301,Black,M,1,62,2016/01/01,2328
301-White-M,301,White,M,1,62,2016/01/01,2328
901-Navy-M,901,Navy,M,1,28,2016/01/01,2328
201-Black-M,201,Black,M,1,62,2013/01/01,1300
301-Black-M,301,Black,M,1,62,2013/01/01,1300
301-White-M,301,White,M,1,62,2013/01/01,1300
401-White-S,401,White,S,1,74,2019/01/01,3788
1001-Black-XS,1001,Black,XS,1,74,2019/01/01,3791
402-Black-S,402,Black,S,2,86.12,2019/01/01,3790
230-Black-L,230,Black,L,1,80,2019/01/01,3789
202-Natural-L,202,Natural,L,1,80,2019/01/01,3789
202-White-L,202,White,L,1,80,2019/01/01,3789
201-Black-L,201,Black,L,1,74,2019/01/01,3789
201-White-L,201,White,L,1,74,2019/01/01,3789
230-White-M,230,White,M,1,80,2019/01/01,3792
202-White-M,202,White,M,1,80,2019/01/01,3792
202-Black-M,202,Black,M,1,80,2019/01/01,3792
201-White-M,201,White,M,1,74,2019/01/01,3792
201-Black-M,201,Black,M,1,74,2019/01/01,3792
9001-Black-L,9001,Black,L,1,84,2018/01/01,3636
202-Black-S,202,Black,S,1,71,2013/01/01,1152
202-Navy-XS,202,Navy,XS,1,69,2013/01/01,1134
202-Black-XL,202,Black,XL,1,69,2013/01/01,1138
302-Black-S,302,Black,S,1,69,2013/01/01,1143
401-White-M,401,White,M,1,62,2013/01/01,1135
401-Navy-M,401,Navy,M,1,62,2013/01/01,1135
302-Black-L,302,Black,L,1,69,2013/01/01,1136
301-White-L,301,White,L,1,62,2013/01/01,1136
202-Natural-S,202,Natural,S,2,69,2013/01/01,1129
202-Navy-L,202,Navy,L,1,69,2013/01/01,1130
302-Black-S,302,Black,S,1,69,2013/01/01,1147
101-Natural-XS,101,Natural,XS,1,50,2013/01/01,1133
501-Black-XS,501,Black,XS,1,62,2013/01/01,1137
601-Black-XS,601,Black,XS,1,62,2013/01/01,1137
501-White-XS,501,White,XS,1,62,2013/01/01,1137
401-White-L,401,White,L,2,62,2013/01/01,1144
1060-White-M/L,1060,White,M/L,1,88,2013/01/01,1144
401-Black-M,401,Black,M,1,62,2013/01/01,1150
401-White-M,401,White,M,1,62,2013/01/01,1150
401-Navy-M,401,Navy,M,1,62,2013/01/01,1150
401-Navy-S,401,Navy,S,1,63.8,2014/01/01,1428
301-Black-M,301,Black,M,1,62,2014/01/01,1432
301-White-M,301,White,M,1,62,2014/01/01,1432
802-White-M,802,White,M,1,71,2014/01/01,1432
802-Black-M,802,Black,M,1,71,2014/01/01,1432
401-White-S,401,White,S,1,62,2014/01/01,1440
402-White-S,402,White,S,1,69,2014/01/01,1440
202-Natural-XS,202,Natural,XS,1,69,2014/01/01,1431
1050-Black-S,1050,Black,S,1,99,2014/01/01,1436
2001-Black-S,2001,Black,S,1,86,2014/01/01,1436
401-White-M,401,White,M,1,62,2014/01/01,1450
401-Navy-S,401,Navy,S,1,62,2014/01/01,1450
1040-Black-XS,1040,Black,XS,1,79,2014/01/01,1437
1050-Black-XS,1050,Black,XS,1,99,2014/01/01,1437
802-White-XS,802,White,XS,3,71,2014/01/01,1445
202-Natural-M,202,Natural,M,2,69,2014/01/01,1446
802-White-S,802,White,S,3,71,2014/01/01,1442
802-Black-S,802,Black,S,1,71,2014/01/01,1442
101-Natural-L,101,Natural,L,1,45,2014/01/01,1443
202-Natural-L,202,Natural,L,1,69,2014/01/01,1443
202-Black-L,202,Black,L,1,69,2014/01/01,1443
601-Black-L,601,Black,L,1,62,2014/01/01,1443
601-White-L,601,White,L,1,62,2014/01/01,1443
202-Chili Pepper Red-L,202,Chili Pepper Red,L,1,69,2014/01/01,1443
501-Black-M,501,Black,M,1,66.74,2015/01/01,1975
301-Black-XS,301,Black,XS,1,62,2015/01/01,1958
501-White-M,501,White,M,1,62,2015/01/01,1960
401-White-M,401,White,M,1,62,2015/01/01,1960
301-Black-S,301,Black,S,1,62,2015/01/01,1959
401-Black-S,401,Black,S,1,62,2015/01/01,1959
501-Black-S,501,Black,S,2,62,2015/01/01,1948
202-White-M,202,White,M,1,69,2015/01/01,1952
301-White-M,301,White,M,1,62,2015/01/01,1952
301-Black-S,301,Black,S,1,62,2015/01/01,1963
302-White-S,302,White,S,1,69,2015/01/01,1963
1020-White-XS,1020,White,XS,1,10,2015/01/01,1974
401-Navy-S,401,Navy,S,1,62,2015/01/01,1974
2001-Black-L,2001,Black,L,1,86,2015/01/01,1954
501-Black-XS,501,Black,XS,1,62,2015/01/01,1964
501-Ivory-XS,501,Ivory,XS,1,62,2015/01/01,1964
501-Ivory-XS,501,Ivory,XS,1,62,2015/01/01,1972
601-Black-XL,601,Black,XL,1,62,2015/01/01,1944
202-Natural-M,202,Natural,M,1,69,2015/01/01,1977
501-Black-M,501,Black,M,1,62,2015/01/01,1977
402-Black-M,402,Black,M,1,69,2015/01/01,1967
202-Black-M,202,Black,M,1,69,2015/01/01,1966
230-White-M,230,White,M,1,69,2015/01/01,1966
3000-White,3000,White,,1,56,2019/01/01,3758
401-Navy-M,401,Navy,M,1,76.15,2019/01/01,3762
401-Black-L,401,Black,L,1,74,2019/01/01,3764
401-Navy-L,401,Navy,L,1,76.15,2019/01/01,3759
402-Black-XL,402,Black,XL,1,80,2019/01/01,3769
401-White-L,401,White,L,1,74,2019/01/01,3761
230-White-L,230,White,L,1,80,2019/01/01,3761
802-FuchsiaPurple-S,802,FuchsiaPurple,S,1,84,2019/01/01,3766
402-ChiliPepperRed-S,402,ChiliPepperRed,S,1,80,2019/01/01,3766
402-Navy-L,402,Navy,L,1,80,2019/01/01,3757
230-Black-L,230,Black,L,1,80,2019/01/01,3757
2000-White-L,2000,White,L,1,118,2019/01/01,3757
230-Black-L,230,Black,L,2,80,2019/01/01,3778
202-Black-L,202,Black,L,2,80,2019/01/01,3778
230-Black-XL,230,Black,XL,1,80,2020/01/01,4038
501-Bluestone-L,501,Bluestone,L,1,74,2020/01/01,4039
301-Black-L,301,Black,L,1,74,2020/01/01,4039
301-White-L,301,White,L,1,74,2020/01/01,4039
201-White-S,201,White,S,1,67,2017/01/01,3069
501-Black-XL,501,Black,XL,1,67,2017/01/01,3075
201-White-S,201,White,S,1,67,2017/01/01,3083
601-White-S,601,White,S,1,72,2017/01/01,3079
501-Black-L,501,Black,L,1,72.13,2017/01/01,3072
501-White-L,501,White,L,1,72.13,2017/01/01,3072
402-Black-XS,402,Black,XS,1,74,2017/01/01,3070
402-White-XS,402,White,XS,1,74,2017/01/01,3070
501-White-M,501,White,M,2,67,2017/01/01,3077
501-Ivory-M,501,Ivory,M,1,67,2017/01/01,3077
201-Black-XS,201,Black,XS,1,67,2017/01/01,3073
802-Black-M,802,Black,M,2,76,2017/01/01,3076
801-Black-M,801,Black,M,1,68,2017/01/01,3076
801-White-M,801,White,M,1,68,2017/01/01,3076
501-White-S,501,White,S,1,67,2017/01/01,3088
501-Navy-S,501,Navy,S,1,67,2017/01/01,3088
901-Navy-S,901,Navy,S,1,29,2017/01/01,3088
1001-Black-S,1001,Black,S,1,67,2017/01/01,3088
301-Black-S,301,Black,S,1,68.94,2017/01/01,3081
401-Black-S,401,Black,S,1,68.94,2017/01/01,3081
402-Black-S,402,Black,S,3,76.15,2017/01/01,3081
401-Black-L,401,Black,L,1,67,2017/01/01,3066
402-Black-L,402,Black,L,2,74,2017/01/01,3066
901-Black-L,901,Black,L,1,39,2017/01/01,3066
230-Black-L,230,Black,L,1,74,2017/01/01,3066
1001-Black-L,1001,Black,L,1,67,2017/01/01,3066
301-Navy-M,301,Navy,M,1,62,2016/01/01,2469
402-Black-L,402,Black,L,1,69,2016/01/01,2461
601-White-M,601,White,M,1,62,2016/01/01,2472
1031-Black-L,1031,Black,L,4,8,2016/01/01,2472
601-White-S,601,White,S,1,62,2016/01/01,2457
501-White-S,501,White,S,1,62,2016/01/01,2457
1001-Ivory-S,1001,Ivory,S,1,62,2016/01/01,2463
1001-Black-S,1001,Black,S,1,62,2016/01/01,2463
501-Black-M,501,Black,M,1,62,2016/01/01,2468
501-White-M,501,White,M,1,62,2016/01/01,2468
401-Black-M,401,Black,M,1,62,2016/01/01,2460
701-Black-M,701,Black,M,1,65,2016/01/01,2460
401-White-M,401,White,M,1,62,2016/01/01,2450
402-White-M,402,White,M,1,69,2016/01/01,2450
402-Black-M,402,Black,M,1,69,2016/01/01,2451
1031-White-L,1031,White,L,2,8.23,2016/01/01,2455
601-Black-M,601,Black,M,1,62,2016/01/01,2465
1050-Black-M,1050,Black,M,1,99,2016/01/01,2465
401-Black-L,401,Black,L,1,62,2016/01/01,2454
401-Natural-L,401,Natural,L,1,42,2016/01/01,2454
501-White-XL,501,White,XL,1,62,2016/01/01,2447
501-Ivory-XL,501,Ivory,XL,2,62,2016/01/01,2447
401-White-S,401,White,S,1,62,2016/01/01,2452
230-White-S,230,White,S,1,69,2016/01/01,2452
401-Ivory-S,401,Ivory,S,1,62,2016/01/01,2452
601-White-L,601,White,L,1,62,2016/01/01,2467
601-Natural-XL,601,Natural,XL,1,62,2016/01/01,2467
802-Black-L,802,Black,L,1,71,2016/01/01,2467
802-White-XS,802,White,XS,3,71,2016/01/01,2470
1060-White-M/L,1060,White,M/L,1,49,2016/01/01,2458
230-Black-M,230,Black,M,1,69,2016/01/01,2458
501-Black-L,501,Black,L,1,62,2016/01/01,2464
601-Black-M,601,Black,M,1,62,2016/01/01,2464
601-White-M,601,White,M,1,62,2016/01/01,2464
202-Black-S,202,Black,S,1,69,2016/01/01,2446
202-White-S,202,White,S,1,69,2016/01/01,2446
601-Black-S,601,Black,S,1,62,2016/01/01,2446
601-White-S,601,White,S,1,62,2016/01/01,2446
301-Natural-XL,301,Natural,XL,1,42,2016/01/01,2459
9001-Black-M,9001,Black,M,1,90.43,2020/01/01,4236
9001-Black-L,9001,Black,L,1,90.43,2020/01/01,4236
202-White-S,202,White,S,1,86.12,2020/01/01,4236
202-Black-S,202,Black,S,1,86.12,2020/01/01,4236
601-White-S,601,White,S,1,73.2,2020/01/01,4236
9001-Black-L,9001,Black,L,1,77.51,2016/01/01,2536
401-Black-XL,401,Black,XL,1,62,2015/01/01,1998
1031-Black-L,1031,Black,L,3,10,2015/01/01,1965
401-White-S,401,White,S,1,62,2015/01/01,1955
2000-Black-M,2000,Black,M,1,99,2014/01/01,1579
1001-Black-L,1001,Black,L,1,74.09,2018/01/01,3455
802-SlateGray-L,802,SlateGray,L,1,84,2018/01/01,3453
802-Ivory-L,802,Ivory,L,1,84,2018/01/01,3453
202-White-S,202,White,S,1,80,2018/01/01,3452
402-Navy-S,402,Navy,S,1,80,2018/01/01,3452
402-SlateGray-S,402,SlateGray,S,1,80,2018/01/01,3452
402-White-S,402,White,S,1,79.66,2016/01/01,2705
202-Black-XS,202,Black,XS,1,79.66,2016/01/01,2702
201-Black-XS,201,Black,XS,1,72.13,2016/01/01,2702
202-Natural-S,202,Natural,S,1,74.28,2016/01/01,2693
402-Black-S,402,Black,S,1,79.66,2016/01/01,2693
402-White-S,402,White,S,1,79.66,2016/01/01,2693
230-FuchsiaPurple-XL,230,FuchsiaPurple,XL,1,74,2017/01/01,3267
802-FuchsiaPurple-M,802,FuchsiaPurple,M,1,76,2017/01/01,3268
802-FuchsiaPurple-M,802,FuchsiaPurple,M,1,76,2017/01/01,3264
501-FuchsiaPurple-M,501,FuchsiaPurple,M,1,67,2017/01/01,3264
402-FuchsiaPurple-XL,402,FuchsiaPurple,XL,1,74,2017/01/01,3265
802-FuchsiaPurple-XL,802,FuchsiaPurple,XL,1,76,2017/01/01,3265
802-Black-M,802,Black,M,1,76,2018/01/01,3320
802-White-M,802,White,M,1,76,2018/01/01,3334
230-White-M,230,White,M,1,80,2018/01/01,3457
202-Black-L,202,Black,L,2,79.66,2018/01/01,3329
202-White-L,202,White,L,3,79.66,2018/01/01,3329
601-White-L,601,White,L,4,77.51,2018/01/01,3329
1050-Black-L,1050,Black,L,1,113.04,2018/01/01,3329
1050-White-L,1050,White,L,2,113.03,2018/01/01,3329
402-White-L,402,White,L,4,79.66,2018/01/01,3329
202-Natural-M,202,Natural,M,1,69,2018/01/01,3406
202-White-M,202,White,M,1,80,2018/01/01,3406
1041-Black-XS,1041,Black,XS,2,80,2018/01/01,3312
801-Black-XL,801,Black,XL,1,79,2019/01/01,3688
802-Black-L,802,Black,L,1,84,2019/01/01,3688
202-Black-S,202,Black,S,1,74,2018/01/01,3330
302-SlateGray-S,302,SlateGray,S,1,74,2018/01/01,3330
2000-SlateGray-M,2000,SlateGray,M,1,105,2018/01/01,3330
401-Natural-L,401,Natural,L,1,35,2018/01/01,3322
501-White-S,501,White,S,1,72,2018/01/01,3655
230-White-S,230,White,S,1,80,2019/01/01,3659
302-Black-S,302,Black,S,1,80,2019/01/01,3660
301-Black-XL,301,Black,XL,1,72,2019/01/01,3657
230-Black-XL,230,Black,XL,1,80,2019/01/01,3657
202-Black-M,202,Black,M,1,80,2019/01/01,3663
201-Black-M,201,Black,M,1,72,2019/01/01,3663
230-Black-M,230,Black,M,1,80,2019/01/01,3661
230-White-M,230,White,M,1,80,2019/01/01,3661
9001-White-XL,9001,White,XL,1,84,2019/01/01,3662
9001-Black-XL,9001,Black,XL,1,84,2019/01/01,3662
802-Black-S,802,Black,S,1,71,2014/01/01,1409
802-Navy-S,802,Navy,S,1,71,2014/01/01,1409
802-Black-S,802,Black,S,1,71,2014/01/01,1410
802-Navy-S,802,Navy,S,1,71,2014/01/01,1410
802-Black-S,802,Black,S,1,71,2014/01/01,1411
802-Navy-S,802,Navy,S,1,71,2014/01/01,1411
802-Navy-L,802,Navy,L,1,84,2018/01/01,3564
1041-Black-L,1041,Black,L,1,91.58,2018/01/01,3561
2000-Black-S,2000,Black,S,1,118,2018/01/01,3562
2000-White-S,2000,White,S,1,118,2018/01/01,3562
402-Ivory-S,402,Ivory,S,1,82.32,2019/01/01,3898
901-Navy-S,901,Navy,S,1,60.72,2019/01/01,3898
202-Black-S,202,Black,S,1,82.32,2019/01/01,3898
202-Black-XL,202,Black,XL,1,74.26,2014/01/01,1763
302-Black-S,302,Black,S,1,74.26,2014/01/01,1763
301-White-S,301,White,S,1,66.72,2014/01/01,1763
402-White-XL,402,White,XL,1,74.26,2014/01/01,1763
802-Navy-M,802,Navy,M,1,71,2014/01/01,1740
230-Black-S,230,Black,S,1,71,2014/01/01,1735
402-Black-S,402,Black,S,1,71,2014/01/01,1778
802-White-M,802,White,M,1,76.41,2014/01/01,1777
2000-Navy-L,2000,Navy,L,1,106.54,2014/01/01,1777
202-Black-S,202,Black,S,1,69,2014/01/01,1742
402-Black-S,402,Black,S,2,69,2014/01/01,1742
402-White-S,402,White,S,1,69,2014/01/01,1742
302-Black-L,302,Black,L,1,69,2015/01/01,2259
1020-White-L,1020,White,L,1,9,2015/01/01,2259
1060-White-M/L,1060,White,M/L,1,49,2015/01/01,2259
802-Black-L,802,Black,L,1,71,2015/01/01,2259
9001-White-M,9001,White,M,1,90.44,2018/01/01,3411
201-Black-XS,201,Black,XS,1,74.1,2018/01/01,3451
501-Black-XS,501,Black,XS,1,74.1,2018/01/01,3451
801-Black-XS,801,Black,XS,1,81.3,2018/01/01,3451
2001-White-XL,2001,White,XL,1,78,2020/01/01,4160
402-Ivory-L,402,Ivory,L,1,80,2020/01/01,4156
402-White-S,402,White,S,1,80,2020/01/01,4158
402-White-XS,402,White,XS,1,86.13,2020/01/01,4159
402-Black-XS,402,Black,XS,1,80,2020/01/01,4167
501-Black-XL,501,Black,XL,2,74,2020/01/01,4154
402-Black-S,402,Black,S,1,80,2020/01/01,4162
402-ChiliPepperRed-S,402,ChiliPepperRed,S,1,80,2020/01/01,4162
1041-Black-XL,1041,Black,XL,1,91.58,2020/01/01,4155
802-Black-XL,802,Black,XL,1,86.44,2020/01/01,4155
402-Black-XL,402,Black,XL,1,82.33,2020/01/01,4155
202-Navy-S,202,Navy,S,1,80,2019/01/01,3693
802-Black-L,802,Black,L,1,84,2019/01/01,3694
402-Black-S,402,Black,S,1,80,2019/01/01,3695
901-Navy-S,901,Navy,S,1,72,2019/01/01,3695
802-Black-XS,802,Black,XS,1,84,2019/01/01,3696
802-White-XS,802,White,XS,2,84,2019/01/01,3696
230-FuchsiaPurple-S,230,FuchsiaPurple,S,1,69,2021/01/01,4298
402-Black-M,402,Black,M,1,86.13,2021/01/01,4305
801-White-M,801,White,M,1,79,2021/01/01,4308
801-SlateGray-M,801,SlateGray,M,1,79,2021/01/01,4308
401-White-S,401,White,S,1,74,2021/01/01,4300
802-White-S,802,White,S,1,84,2021/01/01,4300
402-White-XS,402,White,XS,1,80,2021/01/01,4297
302-White-XS,302,White,XS,1,80,2021/01/01,4297
701-Black-M,701,Black,M,1,79,2021/01/01,4302
801-White-S,801,White,S,1,79,2021/01/01,4302
901-Navy-S,901,Navy,S,1,59,2021/01/01,4302
230-Black-L,230,Black,L,1,80,2021/01/01,4306
201-Black-L,201,Black,L,2,74,2021/01/01,4306
402-Black-L,402,Black,L,2,80,2021/01/01,4299
402-ChiliPepperRed-L,402,ChiliPepperRed,L,1,80,2021/01/01,4299
402-Navy-L,402,Navy,L,1,80,2021/01/01,4299
301-Navy-S,301,Navy,S,1,72.13,2016/01/01,2852
9001-Black-XL,9001,Black,XL,1,72,2017/01/01,3009
2001-FuchsiaPurple-L,2001,FuchsiaPurple,L,1,99,2019/01/01,3685
202-White-XS,202,White,XS,1,86.12,2018/01/01,3601
402-Ivory-S,402,Ivory,S,1,86.12,2018/01/01,3631
601-White-S,601,White,S,1,69.97,2020/01/01,4136
402-FuchsiaPurple-S,402,FuchsiaPurple,S,1,76,2020/01/01,4140
601-Black-S,601,Black,S,1,68,2020/01/01,4140
601-White-S,601,White,S,1,68,2020/01/01,4140
202-Black-XL,202,Black,XL,1,80,2018/01/01,3422
202-White-XL,202,White,XL,1,80,2018/01/01,3422
601-Black-L,601,Black,L,1,84,2018/01/01,3423
601-White-L,601,White,L,1,84,2018/01/01,3423
501-SlateGray-L,501,SlateGray,L,1,72,2018/01/01,3423
401-Black-S,401,Black,S,2,72,2018/01/01,3431
401-White-S,401,White,S,2,72,2018/01/01,3431
302-Black-S,302,Black,S,2,82.32,2018/01/01,3428
301-Black-S,301,Black,S,2,74.09,2018/01/01,3428
802-Black-XS,802,Black,XS,1,76,2018/01/01,3381
501-Navy-XS,501,Navy,XS,1,67,2018/01/01,3380
901-Navy-XS,901,Navy,XS,1,35,2018/01/01,3380
401-White-S,401,White,S,1,67,2018/01/01,3377
401-Ivory-S,401,Ivory,S,1,67,2018/01/01,3377
301-Black-M,301,Black,M,1,67,2018/01/01,3378
802-White-M,802,White,M,1,76,2018/01/01,3378
2000-White-S,2000,White,S,1,105,2017/01/01,3258
1031-White-L,1031,White,L,2,8,2017/01/01,2938
1031-Black-L,1031,Black,L,3,8,2017/01/01,2938
501-White-S,501,White,S,1,74,2019/01/01,3848
230-White-XS,230,White,XS,1,74,2017/01/01,2998
402-Black-XL,402,Black,XL,2,80,2019/01/01,3850
230-Black-XL,230,Black,XL,1,80,2019/01/01,3845
230-White-XL,230,White,XL,1,80,2019/01/01,3845
9001-White-M,9001,White,M,1,84,2019/01/01,3847
9001-Black-M,9001,Black,M,1,84,2019/01/01,3847
201-Black-L,201,Black,L,2,67,2017/01/01,2999
230-Black-L,230,Black,L,1,74,2017/01/01,2999
1001-Black-L,1001,Black,L,1,67,2017/01/01,2999
402-White-L,402,White,L,1,80,2019/01/01,3846
501-White-M,501,White,M,1,74,2019/01/01,3846
302-White-L,302,White,L,1,80,2019/01/01,3846
302-Black-L,302,Black,L,1,80,2019/01/01,3846
402-Black-S,402,Black,S,1,80,2019/01/01,3849
402-White-S,402,White,S,1,80,2019/01/01,3849
402-ChiliPepperRed-S,402,ChiliPepperRed,S,1,80,2019/01/01,3849
302-Black-S,302,Black,S,1,80,2019/01/01,3849
302-White-S,302,White,S,1,80,2019/01/01,3849
202-White-S,202,White,S,1,80,2019/01/01,3849
202-Black-M,202,Black,M,1,69,2015/01/01,2198
202-White-M,202,White,M,1,69,2015/01/01,2198
802-Black-M,802,Black,M,1,71,2015/01/01,2198
1001-Black-M,1001,Black,M,1,72,2018/01/01,3447
1050-White-S,1050,White,S,1,109,2018/01/01,3442
302-Black-XL,302,Black,XL,1,80,2018/01/01,3439
901-Black-XL,901,Black,XL,1,39,2018/01/01,3439
802-White-M,802,White,M,1,84,2018/01/01,3449
802-SlateGray-M,802,SlateGray,M,1,84,2018/01/01,3449
401-Black-L,401,Black,L,3,72,2018/01/01,3446
401-Black-S,401,Black,S,1,72,2018/01/01,3441
402-FuchsiaPurple-S,402,FuchsiaPurple,S,1,80,2018/01/01,3441
1001-Black-S,1001,Black,S,1,72,2018/01/01,3441
802-White-L,802,White,L,1,84,2018/01/01,3438
802-Black-L,802,Black,L,1,84,2018/01/01,3438
1001-Ivory-L,1001,Ivory,L,1,72,2018/01/01,3438
501-Black-L,501,Black,L,1,62,2013/01/01,1121
601-Natural-L,601,Natural,L,1,62,2013/01/01,1121
402-Black-S,402,Black,S,1,69,2015/01/01,2221
2001-White-S,2001,White,S,1,86,2015/01/01,2155
402-Black-L,402,Black,L,1,69,2015/01/01,2181
802-Black-XL,802,Black,XL,1,71,2015/01/01,2181
601-Black-L,601,Black,L,1,74.08,2017/01/01,3211
802-Black-L,802,Black,L,1,78.2,2017/01/01,3211
802-Black-XL,802,Black,XL,2,78.2,2017/01/01,3211
230-Black-L,230,Black,L,1,76.15,2017/01/01,3211
230-Black-M,230,Black,M,1,76.15,2017/01/01,3211
230-White-M,230,White,M,1,76.15,2017/01/01,3211
9001-White-M,9001,White,M,1,72.13,2015/01/01,2284
9001-White-L,9001,White,L,2,68.94,2015/01/01,2278
230-Black-S,230,Black,S,1,80,2020/01/01,4120
230-White-S,230,White,S,1,80,2020/01/01,4120
402-Ivory-L,402,Ivory,L,1,80,2020/01/01,4135
401-Black-L,401,Black,L,2,67,2016/01/01,2657
402-Black-L,402,Black,L,3,74,2016/01/01,2657
202-Black-S,202,Black,S,2,74,2016/01/01,2617
202-Black-M,202,Black,M,2,74,2016/01/01,2617
202-Black-XL,202,Black,XL,1,74,2016/01/01,2617
802-Black-S,802,Black,S,2,76,2016/01/01,2662
802-Ivory-S,802,Ivory,S,2,76,2016/01/01,2662
202-Natural-M,202,Natural,M,1,69,2016/01/01,2636
202-Black-XS,202,Black,XS,1,74,2016/01/01,2653
402-Black-M,402,Black,M,1,74,2016/01/01,2651
202-Black-M,202,Black,M,1,74,2016/01/01,2663
802-White-M,802,White,M,1,76,2016/01/01,2638
402-White-S,402,White,S,1,74,2016/01/01,2634
202-Black-S,202,Black,S,2,74,2016/01/01,2694
802-White-S,802,White,S,1,76,2016/01/01,2668
802-Black-S,802,Black,S,1,76,2016/01/01,2668
901-Navy-L,901,Navy,L,1,28,2016/01/01,2654
1041-Black-M,1041,Black,M,1,80,2016/01/01,2654
1041-Black-L,1041,Black,L,1,80,2016/01/01,2654
302-Black-S,302,Black,S,1,74,2016/01/01,2642
301-Black-S,301,Black,S,1,67,2016/01/01,2642
202-Navy-S,202,Navy,S,1,74,2016/01/01,2642
402-Black-XL,402,Black,XL,2,74,2016/01/01,2666
402-White-XL,402,White,XL,1,74,2016/01/01,2666
301-Black-M,301,Black,M,1,67,2016/01/01,2543
301-White-M,301,White,M,1,67,2016/01/01,2543
202-Navy-XS,202,Navy,XS,2,74,2016/01/01,2545
401-Black-S,401,Black,S,1,67,2016/01/01,2541
402-Black-S,402,Black,S,2,74,2016/01/01,2541
402-Black-XS,402,Black,XS,2,76.15,2016/01/01,2538
9001-Black-L,9001,Black,L,1,74.09,2016/01/01,2538
401-Black-L,401,Black,L,2,67,2017/01/01,3161
402-Black-L,402,Black,L,1,74,2017/01/01,3161
402-White-L,402,White,L,1,74,2017/01/01,3161
9001-Black-XL,9001,Black,XL,1,72,2017/01/01,3161
501-Black-S,501,Black,S,2,72,2018/01/01,3499
501-Navy-S,501,Navy,S,2,72,2018/01/01,3499
501-SlateGray-S,501,SlateGray,S,2,72,2018/01/01,3499
501-ChiliPepperRed-S,501,ChiliPepperRed,S,1,72,2018/01/01,3499
402-Black-S,402,Black,S,1,80,2018/01/01,3497
402-Navy-S,402,Navy,S,1,80,2018/01/01,3497
2000-Black-XL,2000,Black,XL,1,118,2018/01/01,3498
2000-Navy-XL,2000,Navy,XL,1,118,2018/01/01,3498
401-White-S,401,White,S,1,79.66,2019/01/01,3836
202-Black-M,202,Black,M,1,80,2019/01/01,3841
401-White-M,401,White,M,3,74,2019/01/01,3837
402-Black-M,402,Black,M,1,80,2019/01/01,3837
402-White-M,402,White,M,1,80,2019/01/01,3837
402-Navy-M,402,Navy,M,1,80,2019/01/01,3837
302-Black-M,302,Black,M,1,80,2019/01/01,3837
302-White-M,302,White,M,1,80,2019/01/01,3837
301-White-M,301,White,M,1,74,2019/01/01,3837
301-Black-M,301,Black,M,1,74,2019/01/01,3837
201-Black-M,201,Black,M,4,74,2019/01/01,3837
701-Black-S,701,Black,S,1,79,2019/01/01,3839
402-Bluestone-S,402,Bluestone,S,1,80,2019/01/01,3839
401-White-M,401,White,M,1,74,2019/01/01,3842
401-Ivory-M,401,Ivory,M,1,74,2019/01/01,3842
401-Black-M,401,Black,M,1,74,2019/01/01,3842
201-Black-M,201,Black,M,2,68.94,2017/01/01,3108
9001-Black-L,9001,Black,L,1,77.51,2017/01/01,2935
201-Black-XS,201,Black,XS,1,62,2016/01/01,2515
1001-Black-XS,1001,Black,XS,1,62,2016/01/01,2515
201-Black-M,201,Black,M,1,62,2016/01/01,2511
201-White-M,201,White,M,1,62,2016/01/01,2511
901-Black-M,901,Black,M,1,45,2016/01/01,2511
201-Black-XL,201,Black,XL,3,62,2016/01/01,2513
201-White-L,201,White,L,1,62,2016/01/01,2512
501-White-L,501,White,L,1,62,2016/01/01,2512
301-Navy-L,301,Navy,L,1,62,2016/01/01,2512
202-White-S,202,White,S,1,69,2016/01/01,2510
302-White-S,302,White,S,1,69,2016/01/01,2510
402-White-S,402,White,S,1,69,2016/01/01,2510
230-White-S,230,White,S,1,74,2016/01/01,2807
402-White-M,402,White,M,1,74,2016/01/01,2793
230-White-M,230,White,M,1,74,2016/01/01,2793
202-Natural-L,202,Natural,L,1,69,2016/01/01,2725
202-Black-L,202,Black,L,1,74,2016/01/01,2725
601-Natural-L,601,Natural,L,1,49,2016/01/01,2725
230-Black-L,230,Black,L,2,74,2016/01/01,2725
230-Black-M,230,Black,M,1,74,2016/01/01,2798
230-Black-L,230,Black,L,1,76.15,2016/01/01,2808
230-White-L,230,White,L,1,76.15,2016/01/01,2808
230-Black-L,230,Black,L,2,74,2016/01/01,2813
201-Black-XS,201,Black,XS,1,72.13,2017/01/01,3201
202-Natural-XS,202,Natural,XS,1,69,2017/01/01,3207
202-Natural-S,202,Natural,S,1,69,2017/01/01,3203
